"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-04-22&team=Nationals&dh=0"">2017-04-22</a>","WSN","@NYM","4","1B","5","1","0","0","0","0","1","0","0","20.0 %","60.0 %",".000","1.000",".250",".400",".250",".314","90"
"<a href=""wins.aspx?date=2017-04-21&team=Nationals&dh=0"">2017-04-21</a>","WSN","@NYM","9","1B","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-20&team=Nationals&dh=0"">2017-04-20</a>","WSN","@ATL","4","1B","4","2","1","0","1","2","2","0","0","0.0 %","25.0 %","1.000",".500",".500",".500","1.500",".803","412"
"<a href=""wins.aspx?date=2017-04-19&team=Nationals&dh=0"">2017-04-19</a>","WSN","@ATL","5","1B","5","3","0","0","1","1","4","0","0","0.0 %","0.0 %",".600",".500",".600",".600","1.200",".746","375"
"<a href=""wins.aspx?date=2017-04-18&team=Nationals&dh=0"">2017-04-18</a>","WSN","@ATL","5","1B","4","2","1","0","0","0","1","0","0","25.0 %","0.0 %",".333",".667",".667",".750","1.000",".700","344"
"<a href=""wins.aspx?date=2017-04-16&team=Nationals&dh=0"">2017-04-16</a>","WSN","PHI","5","PH-1B","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-15&team=Nationals&dh=0"">2017-04-15</a>","WSN","PHI","5","1B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-14&team=Nationals&dh=0"">2017-04-14</a>","WSN","PHI","5","1B","4","1","1","0","0","1","0","0","0","0.0 %","25.0 %",".333",".500",".333",".500",".667",".488","205"
"<a href=""wins.aspx?date=2017-04-12&team=Nationals&dh=0"">2017-04-12</a>","WSN","STL","5","1B","4","2","1","0","0","0","0","0","0","0.0 %","25.0 %",".250",".667",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-04-11&team=Nationals&dh=0"">2017-04-11</a>","WSN","STL","5","1B","5","1","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".250",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-04-10&team=Nationals&dh=0"">2017-04-10</a>","WSN","STL","5","1B","5","3","1","0","0","2","0","1","0","20.0 %","20.0 %",".250","1.000",".750",".800","1.000",".735","367"
"<a href=""wins.aspx?date=2017-04-09&team=Nationals&dh=0"">2017-04-09</a>","WSN","@PHI","8","PH-1B","1","1","0","0","1","1","3","0","0","0.0 %","0.0 %","3.000",".000","1.000","1.000","4.000","1.979","1186"
"<a href=""wins.aspx?date=2017-04-08&team=Nationals&dh=0"">2017-04-08</a>","WSN","@PHI","5","1B","3","0","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-07&team=Nationals&dh=0"">2017-04-07</a>","WSN","@PHI","5","1B","5","1","0","0","0","0","0","0","0","0.0 %","60.0 %",".000",".500",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-04-06&team=Nationals&dh=0"">2017-04-06</a>","WSN","MIA","5","1B","5","2","1","0","1","1","1","0","0","0.0 %","20.0 %",".800",".333",".400",".400","1.200",".642","306"
"<a href=""wins.aspx?date=2017-04-05&team=Nationals&dh=0"">2017-04-05</a>","WSN","MIA","5","1B","4","1","0","0","1","2","1","0","0","25.0 %","25.0 %","1.000",".000",".333",".500","1.333",".668","323"
"<a href=""wins.aspx?date=2017-04-03&team=Nationals&dh=0"">2017-04-03</a>","WSN","MIA","5","1B","4","2","0","0","0","0","0","0","0","0.0 %","50.0 %",".000","1.000",".500",".500",".500",".438","172"
