"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-07-04&team=Nationals&dh=0"">2017-07-04</a>","WSN","NYM","4","2B","5","4","1","0","0","1","5","0","0","0.0 %","0.0 %",".200",".800",".800",".800","1.000",".772","392"
"<a href=""wins.aspx?date=2017-07-03&team=Nationals&dh=0"">2017-07-03</a>","WSN","NYM","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-02&team=Nationals&dh=0"">2017-07-02</a>","WSN","@STL","4","2B","5","1","1","0","0","1","0","0","0","40.0 %","20.0 %",".333",".500",".333",".600",".667",".523","228"
"<a href=""wins.aspx?date=2017-07-01&team=Nationals&dh=0"">2017-07-01</a>","WSN","@STL","5","2B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-06-30&team=Nationals&dh=0"">2017-06-30</a>","WSN","@STL","5","2B","3","1","1","0","0","0","0","0","0","0.0 %","0.0 %",".333",".333",".333",".333",".667",".411","154"
"<a href=""wins.aspx?date=2017-06-29&team=Nationals&dh=0"">2017-06-29</a>","WSN","CHC","5","2B","4","0","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-06-28&team=Nationals&dh=0"">2017-06-28</a>","WSN","CHC","5","2B","4","1","0","0","1","1","1","0","0","0.0 %","25.0 %",".750",".000",".250",".250","1.000",".495","209"
"<a href=""wins.aspx?date=2017-06-27&team=Nationals&dh=0"">2017-06-27</a>","WSN","CHC","5","2B","4","1","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-06-26&team=Nationals&dh=0"">2017-06-26</a>","WSN","CHC","5","2B","4","1","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".308","86"
"<a href=""wins.aspx?date=2017-06-25&team=Nationals&dh=0"">2017-06-25</a>","WSN","CIN","4","2B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-06-24&team=Nationals&dh=0"">2017-06-24</a>","WSN","CIN","5","2B","5","1","1","0","0","1","4","0","0","0.0 %","0.0 %",".250",".200",".250",".200",".500",".246","45"
"<a href=""wins.aspx?date=2017-06-23&team=Nationals&dh=0"">2017-06-23</a>","WSN","CIN","5","2B","5","1","0","0","1","1","1","0","0","20.0 %","20.0 %",".750",".000",".250",".400","1.000",".534","235"
"<a href=""wins.aspx?date=2017-06-20&team=Nationals&dh=0"">2017-06-20</a>","WSN","@MIA","5","2B","5","2","0","0","1","2","2","0","0","40.0 %","0.0 %","1.000",".500",".667",".800","1.667",".887","467"
"<a href=""wins.aspx?date=2017-06-19&team=Nationals&dh=0"">2017-06-19</a>","WSN","@MIA","5","2B","5","1","1","0","0","1","1","0","0","0.0 %","40.0 %",".200",".333",".200",".200",".400",".246","45"
"<a href=""wins.aspx?date=2017-06-18&team=Nationals&dh=0"">2017-06-18</a>","WSN","@NYM","5","2B","4","1","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".308","86"
"<a href=""wins.aspx?date=2017-06-17&team=Nationals&dh=0"">2017-06-17</a>","WSN","@NYM","4","2B","5","2","1","0","0","1","1","0","0","20.0 %","0.0 %",".250",".500",".500",".600",".750",".527","230"
"<a href=""wins.aspx?date=2017-06-16&team=Nationals&dh=0"">2017-06-16</a>","WSN","@NYM","5","2B","5","1","1","0","0","1","0","0","0","40.0 %","0.0 %",".333",".333",".333",".600",".667",".411","154"
"<a href=""wins.aspx?date=2017-06-15&team=Nationals&dh=0"">2017-06-15</a>","WSN","@NYM","5","2B","5","3","0","1","0","1","2","0","0","0.0 %","0.0 %",".400",".600",".600",".600","1.000",".661","318"
"<a href=""wins.aspx?date=2017-06-14&team=Nationals&dh=0"">2017-06-14</a>","WSN","ATL","3","2B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-13&team=Nationals&dh=0"">2017-06-13</a>","WSN","ATL","5","2B","4","3","1","0","1","2","2","0","0","0.0 %","0.0 %","1.000",".667",".750",".750","1.750","1.022","556"
"<a href=""wins.aspx?date=2017-06-12&team=Nationals&dh=0"">2017-06-12</a>","WSN","ATL","3","2B","5","2","0","0","0","1","0","0","0","20.0 %","0.0 %",".000",".500",".500",".600",".500",".489","205"
"<a href=""wins.aspx?date=2017-06-11&team=Nationals&dh=0"">2017-06-11</a>","WSN","TEX","3","2B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-10&team=Nationals&dh=0"">2017-06-10</a>","WSN","TEX","3","2B","5","2","0","0","0","1","0","0","0","0.0 %","40.0 %",".000",".667",".400",".400",".400",".351","114"
"<a href=""wins.aspx?date=2017-06-09&team=Nationals&dh=0"">2017-06-09</a>","WSN","TEX","5","2B","4","2","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".438","172"
"<a href=""wins.aspx?date=2017-06-07&team=Nationals&dh=0"">2017-06-07</a>","WSN","@LAD","5","2B","4","2","0","0","0","0","0","1","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".438","172"
"<a href=""wins.aspx?date=2017-06-06&team=Nationals&dh=0"">2017-06-06</a>","WSN","@LAD","5","2B","4","1","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".250",".333",".250",".333",".219","28"
"<a href=""wins.aspx?date=2017-06-05&team=Nationals&dh=0"">2017-06-05</a>","WSN","@LAD","5","2B","4","0","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-04&team=Nationals&dh=0"">2017-06-04</a>","WSN","@OAK","5","2B","5","1","0","0","0","0","2","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-06-03&team=Nationals&dh=0"">2017-06-03</a>","WSN","@OAK","3","2B","5","3","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".750",".750",".800","1.000",".741","371"
"<a href=""wins.aspx?date=2017-06-02&team=Nationals&dh=0"">2017-06-02</a>","WSN","@OAK","3","2B","6","4","0","0","1","2","2","0","0","0.0 %","16.7 %",".500",".750",".667",".667","1.167",".768","389"
"<a href=""wins.aspx?date=2017-05-31&team=Nationals&dh=0"">2017-05-31</a>","WSN","@SFG","3","2B","5","1","0","0","0","1","0","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".314","90"
"<a href=""wins.aspx?date=2017-05-30&team=Nationals&dh=0"">2017-05-30</a>","WSN","@SFG","5","2B","5","3","1","0","0","1","1","0","0","0.0 %","0.0 %",".200",".600",".600",".600",".800",".597","276"
"<a href=""wins.aspx?date=2017-05-29&team=Nationals&dh=0"">2017-05-29</a>","WSN","@SFG","5","2B","4","2","1","0","0","0","2","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-05-28&team=Nationals&dh=0"">2017-05-28</a>","WSN","SDP","2","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
